name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Uroxatral,alfuzosin,Extended-Release Tablets,"June 12, 2003",Sanofi Synthelabo,Benign Prostatic Hyperplasia,https://www.drugs.com/uroxatral.html,https://www.drugs.com/mtm/alfuzosin.html,Alpha-adrenoreceptor antagonists,https://www.drugs.com/images/pills/nlm/200000074.jpg,"tamsulosin, finasteride, tadalafil, Flomax, prazosin, Cialis",6.1,21,https://www.drugs.com/comments/alfuzosin/uroxatral.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2003,,Benign Prostatic Hyperplasia  ,6.1,21,https://www.drugs.com/comments/alfuzosin/uroxatral.html
Emend,aprepitant,Capsules,"March 27, 2003",Merck,"Nausea/Vomiting, Chemotherapy Induced",https://www.drugs.com/emend.html,https://www.drugs.com/mtm/aprepitant.html,NK1 receptor antagonists,https://www.drugs.com/images/pills/nlm/000060461.jpg,,7.9,16,https://www.drugs.com/comments/aprepitant/emend.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2003,,"Nausea/Vomiting, Chemotherapy Induced  ",8.2,13,https://www.drugs.com/comments/aprepitant/emend.html
Ciprodex,ciprofloxacin 0.3% and dexamethasone 0.1%,Otic Suspension,"July 18, 2003","Alcon Research, Ltd.","Acute Otitis Externa, Otitis Media",https://www.drugs.com/ciprodex.html,https://www.drugs.com/mtm/ciprofloxacin-and-dexamethasone-otic.html,Otic steroids with anti-infectives,,,5.6,100,https://www.drugs.com/comments/ciprofloxacin-dexamethasone-otic/ciprodex.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,Otitis Externa  ,5.9,55,https://www.drugs.com/comments/ciprofloxacin-dexamethasone-otic/ciprodex.html
Clobex,clobetasol propionate,Lotion,"July 24, 2003",Galderma Laboratories,"Atopic Dermatitis, Psoriasis",https://www.drugs.com/mtm/clobex.html,https://www.drugs.com/clobetasol-topical.html,Clodan,,,8.9,40,https://www.drugs.com/comments/clobetasol-topical/clobex.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Psoriasis  ,8.6,30,https://www.drugs.com/comments/clobetasol-topical/clobex.html
Clobex,clobetasol propionate,Lotion,"July 24, 2003",Galderma Laboratories,"Atopic Dermatitis, Psoriasis",https://www.drugs.com/mtm/clobex.html,https://www.drugs.com/clobetasol-topical.html,Clodan,,,8.9,40,https://www.drugs.com/comments/clobetasol-topical/clobex.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Psoriasis  ,8.6,30,https://www.drugs.com/comments/clobetasol-topical/clobex.html
Clobex,clobetasol propionate,Lotion,"July 24, 2003",Galderma Laboratories,"Atopic Dermatitis, Psoriasis",https://www.drugs.com/mtm/clobex.html,https://www.drugs.com/clobetasol-topical.html,Clodan,,,8.9,40,https://www.drugs.com/comments/clobetasol-topical/clobex.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Psoriasis  ,8.6,30,https://www.drugs.com/comments/clobetasol-topical/clobex.html
Clobex,clobetasol propionate,Lotion,"July 24, 2003",Galderma Laboratories,"Atopic Dermatitis, Psoriasis",https://www.drugs.com/mtm/clobex.html,https://www.drugs.com/clobetasol-topical.html,Clodan,,,8.9,40,https://www.drugs.com/comments/clobetasol-topical/clobex.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Psoriasis  ,8.6,30,https://www.drugs.com/comments/clobetasol-topical/clobex.html
Clobex,clobetasol propionate,Lotion,"July 24, 2003",Galderma Laboratories,"Atopic Dermatitis, Psoriasis",https://www.drugs.com/mtm/clobex.html,https://www.drugs.com/clobetasol-topical.html,Clodan,,,8.9,40,https://www.drugs.com/comments/clobetasol-topical/clobex.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Psoriasis  ,8.6,30,https://www.drugs.com/comments/clobetasol-topical/clobex.html
Clobex,clobetasol propionate,Lotion,"July 24, 2003",Galderma Laboratories,"Atopic Dermatitis, Psoriasis",https://www.drugs.com/mtm/clobex.html,https://www.drugs.com/clobetasol-topical.html,Clodan,,,8.9,40,https://www.drugs.com/comments/clobetasol-topical/clobex.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Psoriasis  ,8.6,30,https://www.drugs.com/comments/clobetasol-topical/clobex.html
Clobex,clobetasol propionate,Lotion,"July 24, 2003",Galderma Laboratories,"Atopic Dermatitis, Psoriasis",https://www.drugs.com/mtm/clobex.html,https://www.drugs.com/clobetasol-topical.html,Clodan,,,8.9,40,https://www.drugs.com/comments/clobetasol-topical/clobex.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Psoriasis  ,8.6,30,https://www.drugs.com/comments/clobetasol-topical/clobex.html
